GO_ID	Symbol
GO:0032502	PTPN6
GO:0032502	PTPN14
GO:0032502	STC2
GO:0032502	CDH11
GO:0032502	AGPAT2
GO:0032502	PTPRD
GO:0032502	ITGA6
GO:0032502	CDH17
GO:0032502	PTPRF
GO:0032502	ARHGEF28
GO:0032502	SRGAP2B
GO:0032502	IFI16
GO:0032502	PTPRS
GO:0032502	DKK2
GO:0032502	PXN
GO:0032502	PDLIM2
GO:0032502	FOXN3
GO:0032502	CPLX2
GO:0032502	RAB1A
GO:0032502	SDCCAG8
GO:0032502	RAD21
GO:0032502	SPRED3
GO:0032502	PRELID1
GO:0032502	RAB27A
GO:0032502	LTBP4
GO:0032502	DDIT4
GO:0032502	RBPJ
GO:0032502	CLTC
GO:0032502	GNPAT
GO:0032502	CYFIP2
GO:0032502	TAGLN2
GO:0032502	CELF1
GO:0032502	RARA
GO:0032502	RAI1
GO:0032502	IGF1R
GO:0032502	PRDM16
GO:0032502	IGFBP2
GO:0032502	TRABD2A
GO:0032502	PLEKHA5
GO:0032502	IGFBP3
GO:0032502	CUL3
GO:0032502	FOXP1
GO:0032502	CKB
GO:0032502	TEAD2
GO:0032502	MEX3C
GO:0032502	LHX1
GO:0032502	WTAP
GO:0032502	PLAC8
GO:0032502	PHLDA3
GO:0032502	PATZ1
GO:0032502	SPOCK1
GO:0032502	HOOK3
GO:0032502	LDHA
GO:0032502	LGALS1
GO:0032502	LFNG
GO:0032502	CELSR1
GO:0032502	GBA2
GO:0032502	SOX12
GO:0032502	RAP2C
GO:0032502	SOX4
GO:0032502	CPE
GO:0032502	LOXL2
GO:0032502	GTF2IRD1
GO:0032502	KLF3
GO:0032502	MARK4
GO:0032502	CADM1
GO:0032502	LITAF
GO:0032502	SPTLC2
GO:0032502	TBPL1
GO:0032502	COL1A1
GO:0032502	COL3A1
GO:0032502	COL4A1
GO:0032502	CNN3
GO:0032502	PTBP2
GO:0032502	SMARCE1
GO:0032502	SMPD1
GO:0032502	COL7A1
GO:0032502	SMARCB1
GO:0032502	LAMC2
GO:0032502	STMN1
GO:0032502	SMARCC2
GO:0032502	SLC7A11
GO:0032502	SMARCD1
GO:0032502	DOCK11
GO:0032502	COL4A4
GO:0032502	SLIT3
GO:0032502	COL4A2
GO:0032502	COL4A3
GO:0032502	COL5A2
GO:0032502	COL6A1
GO:0032502	COL5A1
GO:0032502	SNAI2
GO:0032502	CACTIN
GO:0032502	NGRN
GO:0032502	KLF6
GO:0032502	COL12A1
GO:0032502	LAMC1
GO:0032502	TMEM2
GO:0032502	ARHGAP22
GO:0032502	PAQR8
GO:0032502	COL13A1
GO:0032502	FJX1
GO:0032502	CYB5R4
GO:0032502	PPP1R9B
GO:0032502	KIF2A
GO:0032502	GNB4
GO:0032502	KIF5B
GO:0032502	KDM2B
GO:0032502	CBY1
GO:0032502	CTNNA1
GO:0032502	KCNQ2
GO:0032502	HIVEP3
GO:0032502	CTBP2
GO:0032502	SUV39H1
GO:0032502	SVIL
GO:0032502	CTNNB1
GO:0032502	MAP4K4
GO:0032502	LPXN
GO:0032502	CTSB
GO:0032502	FLRT1
GO:0032502	FLRT2
GO:0032502	APH1A
GO:0032502	STC1
GO:0032502	STK11
GO:0032502	TGIF2
GO:0032502	AURKA
GO:0032502	EDA2R
GO:0032502	LONP1
GO:0032502	CRKL
GO:0032502	HECTD1
GO:0032502	PAPPA2
GO:0032502	CRK
GO:0032502	FKBP10
GO:0032502	JUN
GO:0032502	JUNB
GO:0032502	STAT3
GO:0032502	STAT5B
GO:0032502	GLRX5
GO:0032502	ITPK1
GO:0032502	DHX35
GO:0032502	TRIP13
GO:0032502	TROVE2
GO:0032502	PLCE1
GO:0032502	ANKS4B
GO:0032502	SSBP1
GO:0032502	NREP
GO:0032502	KLF4
GO:0032502	CSK
GO:0032502	SPTBN2
GO:0032502	ATXN10
GO:0032502	TTLL1
GO:0032502	VAMP3
GO:0032502	SRI
GO:0032502	SRC
GO:0032502	KCNH1
GO:0032502	SREBF1
GO:0032502	CSRP1
GO:0032502	ERAP1
GO:0032502	DDX6
GO:0032502	MITF
GO:0032502	NHSL1
GO:0032502	SDHA
GO:0032502	WWTR1
GO:0032502	DCTN1
GO:0032502	ITGB1BP1
GO:0032502	CLIC4
GO:0032502	DBN1
GO:0032502	NELFB
GO:0032502	GCNT3
GO:0032502	PDLIM7
GO:0032502	B3GNT5
GO:0032502	ALDH6A1
GO:0032502	CX3CL1
GO:0032502	NOG
GO:0032502	MSC
GO:0032502	WDR18
GO:0032502	CNTNAP2
GO:0032502	ANKRD27
GO:0032502	AURKB
GO:0032502	SLC12A5
GO:0032502	CHD5
GO:0032502	ARID1B
GO:0032502	PRICKLE1
GO:0032502	HEG1
GO:0032502	SCN8A
GO:0032502	RAB8A
GO:0032502	MEST
GO:0032502	S100A4
GO:0032502	MET
GO:0032502	S100A6
GO:0032502	C8orf46
GO:0032502	MFGE8
GO:0032502	TIPARP
GO:0032502	MAPK12
GO:0032502	DAB2
GO:0032502	MIB1
GO:0032502	KITLG
GO:0032502	CCNB2
GO:0032502	SLC8A1
GO:0032502	PDLIM1
GO:0032502	MAP1B
GO:0032502	SEMA6A
GO:0032502	DPYSL3
GO:0032502	DPYSL2
GO:0032502	MBP
GO:0032502	PREX1
GO:0032502	DUT
GO:0032502	MC1R
GO:0032502	UBE2J1
GO:0032502	SKI
GO:0032502	UNK
GO:0032502	EVL
GO:0032502	SKIL
GO:0032502	MAX
GO:0032502	SLC2A1
GO:0032502	TANC1
GO:0032502	HERC4
GO:0032502	AUTS2
GO:0032502	MCM2
GO:0032502	MCL1
GO:0032502	ASH2L
GO:0032502	MCAM
GO:0032502	POLDIP2
GO:0032502	RAI14
GO:0032502	SMTN
GO:0032502	SHB
GO:0032502	LSAMP
GO:0032502	DLG3
GO:0032502	DLG4
GO:0032502	DLG1
GO:0032502	NKX2-8
GO:0032502	DLX1
GO:0032502	PHGDH
GO:0032502	ASB1
GO:0032502	LUM
GO:0032502	ZFR
GO:0032502	SPAG9
GO:0032502	POGK
GO:0032502	DHFR
GO:0032502	ST3GAL1
GO:0032502	LTBP3
GO:0032502	DIO2
GO:0032502	SIM2
GO:0032502	ARHGAP11B
GO:0032502	SFRP1
GO:0032502	SFRP4
GO:0032502	SMAD1
GO:0032502	RTN4RL1
GO:0032502	SRSF5
GO:0032502	RNF213
GO:0032502	EIF2AK4
GO:0032502	UFM1
GO:0032502	ABCA12
GO:0032502	KIF26A
GO:0032502	ZSWIM6
GO:0032502	SGK1
GO:0032502	NAV3
GO:0032502	NAV1
GO:0032502	NAV2
GO:0032502	USP13
GO:0032502	MAF
GO:0032502	SH3GL1
GO:0032502	EMP1
GO:0032502	KAZALD1
GO:0032502	EML1
GO:0032502	ELK3
GO:0032502	NAGLU
GO:0032502	TRIM28
GO:0032502	FARP1
GO:0032502	SHANK2
GO:0032502	HKR1
GO:0032502	TENM1
GO:0032502	EIF4EBP1
GO:0032502	ALYREF
GO:0032502	TFCP2L1
GO:0032502	EIF2S1
GO:0032502	NAB1
GO:0032502	ELF1
GO:0032502	TMOD3
GO:0032502	EIF4G2
GO:0032502	TCF25
GO:0032502	LBH
GO:0032502	PARVB
GO:0032502	MYO7B
GO:0032502	ACIN1
GO:0032502	EEF2
GO:0032502	TPM4
GO:0032502	MYD88
GO:0032502	TPM1
GO:0032502	KIF18A
GO:0032502	TPD52
GO:0032502	MYH9
GO:0032502	TPBG
GO:0032502	PHC2
GO:0032502	TP53
GO:0032502	EGFR
GO:0032502	MYBL1
GO:0032502	COL4A3BP
GO:0032502	EDIL3
GO:0032502	CELSR3
GO:0032502	KDM1A
GO:0032502	EFNB2
GO:0032502	PALLD
GO:0032502	SNRNP200
GO:0032502	EFNA2
GO:0032502	NCOA6
GO:0032502	TRIO
GO:0032502	ZHX3
GO:0032502	TRIP6
GO:0032502	EBF1
GO:0032502	VANGL1
GO:0032502	MYCBP2
GO:0032502	ARL4A
GO:0032502	S1PR3
GO:0032502	SEC61A1
GO:0032502	ECM1
GO:0032502	ECE1
GO:0032502	TYMP
GO:0032502	AKT3
GO:0032502	EXPH5
GO:0032502	PTBP3
GO:0032502	SIPA1L3
GO:0032502	SIK1
GO:0032502	DGCR2
GO:0032502	FABP5
GO:0032502	NOTCH2NL
GO:0032502	BCL2L11
GO:0032502	FANCC
GO:0032502	MTHFD1
GO:0032502	LSM14B
GO:0032502	UGT8
GO:0032502	ACSL3
GO:0032502	PARP11
GO:0032502	VDR
GO:0032502	ETV5
GO:0032502	METRNL
GO:0032502	EVC
GO:0032502	VGF
GO:0032502	GIT1
GO:0032502	OSTM1
GO:0032502	VHL
GO:0032502	EVPL
GO:0032502	VIM
GO:0032502	MAST2
GO:0032502	ANKLE2
GO:0032502	VLDLR
GO:0032502	ACKR3
GO:0032502	EYA2
GO:0032502	VASP
GO:0032502	VAV1
GO:0032502	MSX1
GO:0032502	VAV2
GO:0032502	EZH2
GO:0032502	CIC
GO:0032502	F2R
GO:0032502	F2RL1
GO:0032502	VCL
GO:0032502	SEPT6
GO:0032502	VDAC1
GO:0032502	MSN
GO:0032502	HIPK2
GO:0032502	FBL
GO:0032502	ARNT2
GO:0032502	HIRA
GO:0032502	ETS2
GO:0032502	ETS1
GO:0032502	BZW2
GO:0032502	TYMS
GO:0032502	ZMIZ1
GO:0032502	CYFIP1
GO:0032502	UPK1B
GO:0032502	UBP1
GO:0032502	EPHB2
GO:0032502	EPHB4
GO:0032502	UGDH
GO:0032502	EPHA5
GO:0032502	EPHA4
GO:0032502	SMURF1
GO:0032502	MYADM
GO:0032502	EPOR
GO:0032502	ERBB3
GO:0032502	RTN4
GO:0032502	PLCL2
GO:0032502	NR2F6
GO:0032502	DNMBP
GO:0032502	FN1
GO:0032502	COL18A1
GO:0032502	F11R
GO:0032502	BRK1
GO:0032502	ZNF354A
GO:0032502	ITFG2
GO:0032502	STMN3
GO:0032502	GAB2
GO:0032502	FLNA
GO:0032502	FLNB
GO:0032502	CDON
GO:0032502	PRR7
GO:0032502	FOXE1
GO:0032502	ASH1L
GO:0032502	FOXD1
GO:0032502	FOXC2
GO:0032502	MRC2
GO:0032502	FOXL1
GO:0032502	FOXF2
GO:0032502	CAND1
GO:0032502	FKBP1A
GO:0032502	TCTA
GO:0032502	FHL2
GO:0032502	FHL3
GO:0032502	FIS1
GO:0032502	MTSS1
GO:0032502	ROR1
GO:0032502	TAF1
GO:0032502	FGF9
GO:0032502	GNG12
GO:0032502	SYNE1
GO:0032502	IST1
GO:0032502	NTRK3
GO:0032502	DAB2IP
GO:0032502	EIF4A3
GO:0032502	RASSF2
GO:0032502	CEP120
GO:0032502	PDGFC
GO:0032502	RNF114
GO:0032502	NCSTN
GO:0032502	NPR3
GO:0032502	ZEB2
GO:0032502	TAZ
GO:0032502	MELK
GO:0032502	SULF2
GO:0032502	TENC1
GO:0032502	TCF3
GO:0032502	TCF4
GO:0032502	EFEMP1
GO:0032502	FBN1
GO:0032502	NRGN
GO:0032502	NRCAM
GO:0032502	FHOD3
GO:0032502	NMT1
GO:0032502	TIMP1
GO:0032502	TJP1
GO:0032502	TLE1
GO:0032502	SEMA3E
GO:0032502	TLE2
GO:0032502	ANKH
GO:0032502	SIRT3
GO:0032502	SIRT1
GO:0032502	NOTCH2
GO:0032502	HDAC4
GO:0032502	TOX
GO:0032502	HEY1
GO:0032502	FRAS1
GO:0032502	ZNF703
GO:0032502	NHS
GO:0032502	NINJ1
GO:0032502	NEK2
GO:0032502	POFUT1
GO:0032502	TFAP2A
GO:0032502	MICAL2
GO:0032502	SLC39A14
GO:0032502	CYP26B1
GO:0032502	NFIB
GO:0032502	NR2F1
GO:0032502	NFATC1
GO:0032502	DAAM2
GO:0032502	NFATC2
GO:0032502	FNIP1
GO:0032502	TGFBR1
GO:0032502	TGFBI
GO:0032502	RBFOX2
GO:0032502	TGFB2
GO:0032502	TGFB1
GO:0032502	KIAA1217
GO:0032502	NEB
GO:0032502	FOSL2
GO:0032502	NEDD4
GO:0032502	DRG1
GO:0032502	TMEM65
GO:0032502	KLF10
GO:0033043	ZMYND8
GO:0033043	MAPRE1
GO:0033043	GFI1
GO:0033043	MARK2
GO:0033043	BNIP3L
GO:0033043	NCK1
GO:0033043	CDT1
GO:0033043	SPDL1
GO:0033043	CENPV
GO:0033043	NRP1
GO:0033043	PLXNB1
GO:0033043	ABL1
GO:0033043	TRIM28
GO:0033043	PMAIP1
GO:0033043	RDX
GO:0033043	CELSR1
GO:0033043	MKKS
GO:0033043	ENO2
GO:0033043	YWHAQ
GO:0033043	ENO1
GO:0033043	NUBP1
GO:0033043	CDKL1
GO:0033043	GBA2
GO:0033043	CDC42EP4
GO:0033043	IQGAP3
GO:0033043	SORBS3
GO:0033043	PLK1
GO:0033043	TPX2
GO:0033043	TENM1
GO:0033043	TTK
GO:0033043	RNF41
GO:0033043	UBXN2B
GO:0033043	TMOD3
GO:0033043	NPRL3
GO:0033043	MARK4
GO:0033043	CDC16
GO:0033043	TPM1
GO:0033043	KIF18A
GO:0033043	RHOU
GO:0033043	FSCN1
GO:0033043	NPEPPS
GO:0033043	MAP9
GO:0033043	TP53
GO:0033043	NABP2
GO:0033043	BAG4
GO:0033043	GPSM2
GO:0033043	KDM1A
GO:0033043	ACTR3
GO:0033043	BAP1
GO:0033043	CALCOCO2
GO:0033043	SMARCB1
GO:0033043	BUB1
GO:0033043	ADD2
GO:0033043	BUB1B
GO:0033043	STMN1
GO:0033043	ADD1
GO:0033043	RAD50
GO:0033043	TRIM37
GO:0033043	CDK2AP2
GO:0033043	PARP1
GO:0033043	MYCBP2
GO:0033043	LRFN4
GO:0033043	CNTROB
GO:0033043	WASF1
GO:0033043	RUVBL2
GO:0033043	CAPZA1
GO:0033043	ACAA2
GO:0033043	CAPN2
GO:0033043	PPP1R9B
GO:0033043	KIF5B
GO:0033043	BCL2L11
GO:0033043	CHCHD10
GO:0033043	EML3
GO:0033043	SVIL
GO:0033043	TACC3
GO:0033043	ATF7IP
GO:0033043	PID1
GO:0033043	OCLN
GO:0033043	CTNNB1
GO:0033043	PSRC1
GO:0033043	SAR1B
GO:0033043	AKT1
GO:0033043	RPS3
GO:0033043	HK2
GO:0033043	UBE2C
GO:0033043	ESAM
GO:0033043	SAE1
GO:0033043	KIF11
GO:0033043	VASP
GO:0033043	MSX1
GO:0033043	CDC23
GO:0033043	BORA
GO:0033043	AFAP1
GO:0033043	VAT1
GO:0033043	F2RL1
GO:0033043	VDAC1
GO:0033043	RABEP2
GO:0033043	MSN
GO:0033043	SH3GLB1
GO:0033043	AURKA
GO:0033043	SLC35F6
GO:0033043	HOXA13
GO:0033043	CRK
GO:0033043	SEPT8
GO:0033043	C9orf72
GO:0033043	HNRNPU
GO:0033043	KANK1
GO:0033043	CORO2B
GO:0033043	FBXO5
GO:0033043	FBXO4
GO:0033043	MAP2K1
GO:0033043	CYFIP1
GO:0033043	STXBP6
GO:0033043	ARL6IP1
GO:0033043	MAPK9
GO:0033043	TRIP13
GO:0033043	HNRNPA2B1
GO:0033043	GATA3
GO:0033043	HNRNPA1
GO:0033043	HNRNPC
GO:0033043	PHPT1
GO:0033043	TAPT1
GO:0033043	CAV2
GO:0033043	HNRNPD
GO:0033043	EPHA5
GO:0033043	FERMT2
GO:0033043	NDC80
GO:0033043	NUSAP1
GO:0033043	SSBP1
GO:0033043	CCDC88A
GO:0033043	ARIH2
GO:0033043	SPTBN2
GO:0033043	RHOBTB2
GO:0033043	MYADM
GO:0033043	SEC24B
GO:0033043	SPTB
GO:0033043	SPTBN1
GO:0033043	CCNB1
GO:0033043	CLIP1
GO:0033043	SRC
GO:0033043	SREBF1
GO:0033043	TBC1D12
GO:0033043	SLC25A5
GO:0033043	NUPR1
GO:0033043	UBE2L3
GO:0033043	EPS8
GO:0033043	SEPT7
GO:0033043	PHLDB2
GO:0033043	CDC20
GO:0033043	F11R
GO:0033043	ARHGEF10L
GO:0033043	FCHSD2
GO:0033043	BRK1
GO:0033043	CDH2
GO:0033043	ANLN
GO:0033043	CDC27
GO:0033043	STMN3
GO:0033043	DCTN1
GO:0033043	C2CD5
GO:0033043	FLNA
GO:0033043	FBXW5
GO:0033043	CLIC4
GO:0033043	ITGB1BP1
GO:0033043	MKI67
GO:0033043	CDC42EP3
GO:0033043	DBN1
GO:0033043	ATL3
GO:0033043	POT1
GO:0033043	CAMKK2
GO:0033043	RPS6KA5
GO:0033043	SCARB2
GO:0033043	KIAA1551
GO:0033043	CD47
GO:0033043	TBC1D4
GO:0033043	RHOBTB1
GO:0033043	SKA1
GO:0033043	CX3CL1
GO:0033043	KDM3A
GO:0033043	PAK1
GO:0033043	PTTG1
GO:0033043	CEP250
GO:0033043	FIS1
GO:0033043	CKAP5
GO:0033043	DLGAP5
GO:0033043	MCU
GO:0033043	ANKRD27
GO:0033043	HIST1H1E
GO:0033043	CENPF
GO:0033043	AURKB
GO:0033043	HIST1H1C
GO:0033043	ARRB2
GO:0033043	NTRK3
GO:0033043	PDGFRA
GO:0033043	NSFL1C
GO:0033043	SKA2
GO:0033043	BUB3
GO:0033043	RHOC
GO:0033043	ZW10
GO:0033043	RHOA
GO:0033043	ARF6
GO:0033043	CIB1
GO:0033043	PTK2
GO:0033043	CEP120
GO:0033043	KIAA1211
GO:0033043	TMEM39B
GO:0033043	ARHGAP17
GO:0033043	JDP2
GO:0033043	CORO1A
GO:0033043	RND1
GO:0033043	TMSB10
GO:0033043	MET
GO:0033043	CDK13
GO:0033043	ZEB2
GO:0033043	S100A10
GO:0033043	ARPC1A
GO:0033043	TRIM9
GO:0033043	PPP1R13B
GO:0033043	TBC1D14
GO:0033043	RNF40
GO:0033043	KIAA1324
GO:0033043	PTPRD
GO:0033043	SETD7
GO:0033043	SH2B1
GO:0033043	ZNF207
GO:0033043	NMT1
GO:0033043	FHOD3
GO:0033043	IQGAP2
GO:0033043	TJP1
GO:0033043	NEK6
GO:0033043	PHF19
GO:0033043	BBC3
GO:0033043	PFN2
GO:0033043	PTPRS
GO:0033043	CNOT6L
GO:0033043	SEMA3E
GO:0033043	SYDE1
GO:0033043	PHF2
GO:0033043	PLK2
GO:0033043	LEPROT
GO:0033043	LRRK2
GO:0033043	MAP4
GO:0033043	TMED9
GO:0033043	MAP1B
GO:0033043	PXN
GO:0033043	COTL1
GO:0033043	ESPL1
GO:0033043	CIDEB
GO:0033043	SIRT1
GO:0033043	NOTCH2
GO:0033043	MLST8
GO:0033043	PREX1
GO:0033043	SKI
GO:0033043	EVL
GO:0033043	RCC1
GO:0033043	SSH2
GO:0033043	CPLX2
GO:0033043	BRD4
GO:0033043	PIP4K2B
GO:0033043	SDCCAG8
GO:0033043	BAIAP2L2
GO:0033043	RAD21
GO:0033043	TRIAP1
GO:0033043	AUTS2
GO:0033043	MCM2
GO:0033043	PFN1
GO:0033043	PRELID1
GO:0033043	ARHGAP18
GO:0033043	LAPTM4B
GO:0033043	RHOBTB3
GO:0033043	SLAIN2
GO:0033043	BAX
GO:0033043	RALB
GO:0033043	DKC1
GO:0033043	NEK2
GO:0033043	RANBP1
GO:0033043	DLG1
GO:0033043	PIP4K2A
GO:0033043	CLTC
GO:0033043	CEP70
GO:0033043	PIK3R1
GO:0033043	ATF5
GO:0033043	CYFIP2
GO:0033043	C6orf89
GO:0033043	ARHGEF10
GO:0033043	TGFA
GO:0033043	FNIP1
GO:0033043	TWF2
GO:0033043	CTCF
GO:0033043	TGFBR1
GO:0033043	SFRP1
GO:0033043	MAD2L1
GO:0033043	DNMT3B
GO:0033043	FAM49B
GO:0033043	SKA3
GO:0033043	NEB
GO:0033043	PHB2
GO:0033043	RHOT1
GO:0033043	GHITM
GO:0033043	DRG1
GO:0033043	BCL2
GO:0033043	CUL3
GO:0033043	YWHAH
GO:0033043	NAV3
GO:0033043	PARK7
GO:0033043	YWHAZ
GO:0033043	YWHAB
GO:0032270	EMP2
GO:0032270	MAPKAP1
GO:0032270	MARK2
GO:0032270	NCK1
GO:0032270	DHX33
GO:0032270	SEMA4C
GO:0032270	BRAF
GO:0032270	UHRF1
GO:0032270	FBXO18
GO:0032270	ABCA2
GO:0032270	NRP1
GO:0032270	PRMT1
GO:0032270	ABL1
GO:0032270	PMAIP1
GO:0032270	LPCAT3
GO:0032270	PAK4
GO:0032270	RDX
GO:0032270	ENO1
GO:0032270	IQGAP3
GO:0032270	KSR1
GO:0032270	SORBS3
GO:0032270	PLK1
GO:0032270	TENM1
GO:0032270	TPX2
GO:0032270	HDAC3
GO:0032270	ARL2BP
GO:0032270	RAP2C
GO:0032270	PPP1R12A
GO:0032270	CFLAR
GO:0032270	SOX4
GO:0032270	SENP1
GO:0032270	TTK
GO:0032270	TRIM6
GO:0032270	BMI1
GO:0032270	BMP2
GO:0032270	GHR
GO:0032270	AJUBA
GO:0032270	DBF4
GO:0032270	EIF4G2
GO:0032270	CARD10
GO:0032270	BMPR2
GO:0032270	TMTC3
GO:0032270	BMP5
GO:0032270	DNAJC27
GO:0032270	EEF2
GO:0032270	RNF19B
GO:0032270	MYD88
GO:0032270	STRADB
GO:0032270	PLK3
GO:0032270	TPD52L1
GO:0032270	MYH9
GO:0032270	TPBG
GO:0032270	FAM122A
GO:0032270	TP53
GO:0032270	EGFR
GO:0032270	SAMD4A
GO:0032270	BAG4
GO:0032270	KDM1A
GO:0032270	ADCY7
GO:0032270	SMPD1
GO:0032270	EFNA3
GO:0032270	NDST1
GO:0032270	SMARCB1
GO:0032270	FAM129A
GO:0032270	SPRY2
GO:0032270	HSPD1
GO:0032270	AFAP1L2
GO:0032270	COL4A3
GO:0032270	RAD50
GO:0032270	GNAI2
GO:0032270	HSP90AA1
GO:0032270	MYCBP2
GO:0032270	NGRN
GO:0032270	CLPX
GO:0032270	BTRC
GO:0032270	ADRA1B
GO:0032270	ADRA1D
GO:0032270	POLR2D
GO:0032270	RUVBL2
GO:0032270	RPL26
GO:0032270	ABI1
GO:0032270	PRKACB
GO:0032270	F12
GO:0032270	ADRA2C
GO:0032270	HMGB1
GO:0032270	BCL2L11
GO:0032270	MRPS27
GO:0032270	RPL5
GO:0032270	AIMP2
GO:0032270	CAPRIN2
GO:0032270	MAP4K4
GO:0032270	CTNNB1
GO:0032270	RPS4X
GO:0032270	PPP2R5D
GO:0032270	PPP2R5A
GO:0032270	MAPKAPK3
GO:0032270	PSRC1
GO:0032270	AKT1
GO:0032270	RPS3
GO:0032270	SH2D3A
GO:0032270	NDRG4
GO:0032270	RPS2
GO:0032270	UBE2C
GO:0032270	VIM
GO:0032270	ANKLE2
GO:0032270	VLDLR
GO:0032270	SAE1
GO:0032270	DCUN1D4
GO:0032270	ACKR3
GO:0032270	CAMKK1
GO:0032270	NRG1
GO:0032270	BORA
GO:0032270	APH1A
GO:0032270	EZH2
GO:0032270	CALM3
GO:0032270	F2R
GO:0032270	CALM1
GO:0032270	UBE2K
GO:0032270	F2RL1
GO:0032270	STK25
GO:0032270	MTCH1
GO:0032270	STK11
GO:0032270	MSN
GO:0032270	AURKA
GO:0032270	EDA2R
GO:0032270	ST5
GO:0032270	HECTD1
GO:0032270	CRKL
GO:0032270	CRK
GO:0032270	POLDIP3
GO:0032270	HIPK2
GO:0032270	UBE2D1
GO:0032270	USP5
GO:0032270	STAT3
GO:0032270	NOD1
GO:0032270	RPS9
GO:0032270	DNAJC3
GO:0032270	FBXO4
GO:0032270	MAP2K1
GO:0032270	ADAM9
GO:0032270	HMGA2
GO:0032270	RPS6KB2
GO:0032270	MAPK9
GO:0032270	GATA3
GO:0032270	SBK2
GO:0032270	PIAS3
GO:0032270	CAV2
GO:0032270	PLCE1
GO:0032270	HNRNPD
GO:0032270	CAV1
GO:0032270	OSBPL7
GO:0032270	FERMT2
GO:0032270	RYK
GO:0032270	SMURF1
GO:0032270	EPHA4
GO:0032270	KLF4
GO:0032270	CSK
GO:0032270	CCDC88A
GO:0032270	PKN1
GO:0032270	ARIH2
GO:0032270	CSNK1A1
GO:0032270	UBE2I
GO:0032270	CSNK1D
GO:0032270	CCNB1
GO:0032270	SRC
GO:0032270	ERBB3
GO:0032270	SREBF1
GO:0032270	PRKAR2B
GO:0032270	PRKCA
GO:0032270	PRKAR2A
GO:0032270	NUPR1
GO:0032270	UBE2L3
GO:0032270	CDC20
GO:0032270	S1PR2
GO:0032270	IL15
GO:0032270	FN1
GO:0032270	RWDD3
GO:0032270	BIRC3
GO:0032270	PJA2
GO:0032270	GADD45A
GO:0032270	CDH2
GO:0032270	MIF
GO:0032270	PBK
GO:0032270	CDON
GO:0032270	ITGB1BP1
GO:0032270	STK39
GO:0032270	PRR7
GO:0032270	APAF1
GO:0032270	ILK
GO:0032270	MIF4GD
GO:0032270	CAMKK2
GO:0032270	RPS6KA5
GO:0032270	SMYD3
GO:0032270	MAP3K15
GO:0032270	GPRC5B
GO:0032270	RNF139
GO:0032270	CD44
GO:0032270	RNF19A
GO:0032270	FURIN
GO:0032270	WWC1
GO:0032270	CAB39
GO:0032270	FKBP1A
GO:0032270	CX3CL1
GO:0032270	ZYG11B
GO:0032270	YBX3
GO:0032270	PAK1
GO:0032270	FAS
GO:0032270	ARNTL
GO:0032270	ARNT
GO:0032270	FIS1
GO:0032270	PSME1
GO:0032270	PSME2
GO:0032270	TAF1
GO:0032270	ROR1
GO:0032270	FGF9
GO:0032270	ANP32B
GO:0032270	ITGA2
GO:0032270	ARRB2
GO:0032270	CCNY
GO:0032270	IST1
GO:0032270	NTRK3
GO:0032270	PDGFRA
GO:0032270	MDM2
GO:0032270	UACA
GO:0032270	DAB2IP
GO:0032270	EIF4A3
GO:0032270	PRICKLE1
GO:0032270	RHOA
GO:0032270	RASSF2
GO:0032270	SASH1
GO:0032270	CIB1
GO:0032270	MAP3K5
GO:0032270	PTK2
GO:0032270	MAP3K7
GO:0032270	PDGFC
GO:0032270	MAP3K1
GO:0032270	RNF144A
GO:0032270	CDK4
GO:0032270	DAXX
GO:0032270	PCOLCE
GO:0032270	JDP2
GO:0032270	RPS27L
GO:0032270	NCSTN
GO:0032270	NDUFA13
GO:0032270	CDKN1A
GO:0032270	DAP
GO:0032270	PTPN1
GO:0032270	MAPK12
GO:0032270	CTIF
GO:0032270	ARL6IP5
GO:0032270	DAB2
GO:0032270	RNF40
GO:0032270	KITLG
GO:0032270	IFI16
GO:0032270	AIFM1
GO:0032270	PHF19
GO:0032270	BBC3
GO:0032270	RFWD2
GO:0032270	PFN2
GO:0032270	UNC5CL
GO:0032270	RELL1
GO:0032270	PLK2
GO:0032270	HERPUD1
GO:0032270	LRRK2
GO:0032270	APH1B
GO:0032270	MTA1
GO:0032270	CIDEB
GO:0032270	SIRT1
GO:0032270	NOTCH2
GO:0032270	MLST8
GO:0032270	MBP
GO:0032270	HDAC4
GO:0032270	DUSP7
GO:0032270	RAB1A
GO:0032270	BRD4
GO:0032270	FNIP2
GO:0032270	IMPACT
GO:0032270	AUTS2
GO:0032270	CD24
GO:0032270	PRELID1
GO:0032270	RASSF5
GO:0032270	ATP2B4
GO:0032270	SH3RF2
GO:0032270	PTPLAD1
GO:0032270	EHD4
GO:0032270	BAX
GO:0032270	RALB
GO:0032270	DLG3
GO:0032270	DLG4
GO:0032270	EGLN3
GO:0032270	DLG1
GO:0032270	SOCS5
GO:0032270	PABPC1
GO:0032270	NEDD9
GO:0032270	SH3RF1
GO:0032270	CYFIP2
GO:0032270	C6orf89
GO:0032270	SPAG9
GO:0032270	EIF5A2
GO:0032270	KHDRBS1
GO:0032270	TGFA
GO:0032270	PEF1
GO:0032270	RAP2B
GO:0032270	FNIP1
GO:0032270	RAP2A
GO:0032270	TGFBR1
GO:0032270	TGFB2
GO:0032270	MAP3K2
GO:0032270	IGF1R
GO:0032270	TGFB1
GO:0032270	RBM3
GO:0032270	TRABD2A
