GO_ID	Symbol
GO:0042221	CXCL16
GO:0042221	PPARGC1A
GO:0042221	FZD7
GO:0042221	PYROXD1
GO:0042221	KRT8
GO:0042221	GCLM
GO:0042221	BAG3
GO:0042221	PPARA
GO:0042221	PPARG
GO:0042221	KRT18
GO:0042221	KDM5C
GO:0042221	PON2
GO:0042221	LDOC1
GO:0042221	GNAO1
GO:0042221	SLPI
GO:0042221	POR
GO:0042221	GNAI1
GO:0042221	FUNDC1
GO:0042221	SLC31A1
GO:0042221	POLB
GO:0042221	ADM
GO:0042221	PARP4
GO:0042221	PRKAA2
GO:0042221	SYP
GO:0042221	UGGT2
GO:0042221	PRDM5
GO:0042221	AES
GO:0042221	ARID5B
GO:0042221	CTH
GO:0042221	AGL
GO:0042221	DSTYK
GO:0042221	IFNLR1
GO:0042221	CHCHD2
GO:0042221	KCNK3
GO:0042221	FZD3
GO:0042221	CTSL
GO:0042221	STXBP1
GO:0042221	PPP2R5B
GO:0042221	KRAS
GO:0042221	PPP3CA
GO:0042221	CTSS
GO:0042221	AHR
GO:0042221	STIM1
GO:0042221	HSPA13
GO:0042221	PCSK9
GO:0042221	BAG6
GO:0042221	CYBA
GO:0042221	JUND
GO:0042221	STAT4
GO:0042221	PRNP
GO:0042221	JUP
GO:0042221	CRYAB
GO:0042221	NPLOC4
GO:0042221	STAT6
GO:0042221	ITPR3
GO:0042221	GABRG2
GO:0042221	AMH
GO:0042221	SLC25A33
GO:0042221	PRKD2
GO:0042221	MAP2K3
GO:0042221	GBA
GO:0042221	MAPK8
GO:0042221	MAPK3
GO:0042221	UBXN8
GO:0042221	ROMO1
GO:0042221	SQLE
GO:0042221	GLP2R
GO:0042221	PRKCI
GO:0042221	MIA3
GO:0042221	PRKCG
GO:0042221	VASN
GO:0042221	NR4A3
GO:0042221	SRD5A1
GO:0042221	ANXA1
GO:0042221	LEF1
GO:0042221	SREBF2
GO:0042221	ANK3
GO:0042221	MICB
GO:0042221	DHX9
GO:0042221	DHX36
GO:0042221	GSTP1
GO:0042221	DDX3X
GO:0042221	BIRC2
GO:0042221	TMEM38B
GO:0042221	KBTBD2
GO:0042221	GSR
GO:0042221	APLP1
GO:0042221	AKR1C2
GO:0042221	AKR1C1
GO:0042221	SLC41A1
GO:0042221	PTPN23
GO:0042221	CBX8
GO:0042221	TRIM25
GO:0042221	P2RX4
GO:0042221	RIF1
GO:0042221	ABCC6
GO:0042221	P2RY6
GO:0042221	MAPKAPK2
GO:0042221	PDCD10
GO:0042221	MMP15
GO:0042221	APOD
GO:0042221	MMP19
GO:0042221	APOE
GO:0042221	PRDX1
GO:0042221	APP
GO:0042221	CCL20
GO:0042221	RHBDD2
GO:0042221	DDX11
GO:0042221	DHX15
GO:0042221	ADIPOR2
GO:0042221	FZD5
GO:0042221	MUL1
GO:0042221	SLITRK5
GO:0042221	DNAJB9
GO:0042221	ARSB
GO:0042221	RNF103
GO:0042221	ME1
GO:0042221	ARRB1
GO:0042221	ADSSL1
GO:0042221	MEF2A
GO:0042221	PDK4
GO:0042221	MEIS2
GO:0042221	CYP1B1
GO:0042221	LRP8
GO:0042221	PCNA
GO:0042221	S100P
GO:0042221	FICD
GO:0042221	SLC30A3
GO:0042221	DAG1
GO:0042221	DAPK1
GO:0042221	ERLIN2
GO:0042221	MAVS
GO:0042221	MGAT3
GO:0042221	PDE3A
